title,content,keyword,url
다시 '줍줍'의 시대…수도권 무순위 청약 수백 대 1,"청약 ABC평택·동탄·동대문서물량 뜨면 청약 몰려""수억대 시세차익 기대대금 납부기간 짧아""일명 ‘줍줍’으로 불리는 무순위 청약의 인기가 뜨겁다. 수도권 주요 지역에선 무순위 물량이 나왔다 하면 기본 수백 대 1의 경쟁률을 기록하고 있다. 당첨만 되면 수억원의 시세차익을 거둘 수 있지만, 일반 청약에 비해 분양대금 납부 기간이 짧은 데 유의해야 한다. 11일 한국부동산원 청약홈에 따르면 지난달 31일 진행된 ‘평택지제역자이’ 무순위 청약에서 총 4가구 모집에 5만7434명이 몰렸다. 평균 경쟁률이 1만4358. 5 대 1에 달했다. 지난달 경기 화성 동탄신도시 ‘금강펜테리움 6차 센트럴파크’도 무순위 청약 7가구 모집에 4529명이 신청해 647 대 1의 경쟁률을 보였다. 서울 동대문구 ‘래미안 엘리니티’ 계약취소주택 2가구 무순위 청약에는 2900명이 청약했다. 평균 경쟁률은 1450 대 1이었다. 무순위 청약은 일반 청약에 비해 허들이 낮다. 청약통장이 없어도 신청할 수 있고, 다주택자나 타지역 거주자도 가능하다. 100% 추첨제로 진행돼 가점이 낮은 청년층한테 유리할 수 있다. 수년 전 본청약 당시 분양가로 공급된다는 게 가장 큰 장점이다. 평택지제역자이의 경우 전용면적 97㎡가 5억5880만원에 나왔다. 국토교통부 실거래가 공개시스템에 따르면 이 면적대의 분양권은 지난 4월 7억5944만원에 거래됐다. 최대 2억원 가까운 시세 차익을 기대할 수 있다. 무순위 청약 공고는 한국부동산원 청약홈 홈페이지에서 확인할 수 있다. 이달 경기 부천과 대전에서 무순위 청약이 예정돼 있다. 부천 소사구 소사본동에 들어서는 ‘현대 프라힐스 소사역 더프라임’(160가구)이 12~13일 7가구에 대한 무순위 청약을 받는다. 모두 전용 74㎡ 물건으로 공급가액은 6억544만~6억6090만원이다. 대전 유성구 ‘갑천1 트리풀시티 힐스테이트’(1116가구)도 12일 2가구의 무순위 청약을 진행한다. 4억3000만원대인 전용 84㎡ 물건이다. 일반 청약은 보통 10%의 계약금만 들고 있으면 자금 마련에 비교적 부담이 없는 편이다. 보통 60%의 중도금을 4개월 주기로 6회에 나눠 지급하고, 나머지 잔금(30%)은 입주할 때 내면 되기 때문이다. 무순위 청약은 분양 시작일로부터 오랜 시간이 흐른 뒤에 진행되기 때문에 자금 마련 시간이 충분하지 않을 수 있다. 서울 래미안 엘리니티의 무순위 청약 모집공고를 보면 계약 시 전체 금액의 10%를 계약금으로 내고, 나머지 잔금 90%도 계약일 이후 60일 이내에 치르도록 했다. 전문가들이 무순위 청약에 나서기 전에 자금 마련 계획을 잘 세워놔야 한다고 조언하는 이유다. .",주택청약,https://n.news.naver.com/mnews/article/015/0004854567?sid=101
울산 청약통장 7개월 새 만 7천여 개 해지,[KBS 울산]고분양가로 인해 신규 아파트 청약에 대한 인기가 시들해지면서 최근 7개월새 울산에서 청약통장 1만 7천여 개가 사라졌습니다. 한국부동산원에 따르면 4월 말 기준 울산지역 주택청약종합저축 가입자수는 51만 4천 900여 명으로 7개월 연속 줄었습니다. 또 가입자가 정점을 찍었던 지난해 9월 말 53만 천여 명에 비해 7개월 사이 가입자가 만 7천여명 감소했습니다. .,주택청약,https://n.news.naver.com/mnews/article/056/0011503285?sid=101
서울 역세권 20평 아파트 8억대 분양에 몰린 청약통장은 몇개?,"DMC 가재울 아이파크. 투시도. HDC 현대산업개발이 분양한‘DMC 가재울 아이파크’가 1순위 청약에서 평균 89. 85대 1의 경쟁률을 기록했다. 전 주택형이 1순위 청약에서 마감됐다. 서울 부동산 반등장 속에서 뛰어난 입지와 합리적인 분양가가 영향을 미친 것으로 보인다. 10일 한국부동산원 청약홈에 따르면 지난 8일 진행된 ‘DMC 가재울 아이파크’ 1순위 청약 접수 결과, 특별공급을 제외한 52가구 모집에 총 4672건이 접수됐다. 평균 경쟁률이 89. 85대 1에 달했다. 이날 분양한 공급 세대는 총 52가구로, 59. 84㎡A가 11가구, 58. 82㎡B 타입이 41가구였다. A타입에서 1순위 해당지역 청약 통장이 889개가 접수돼 경쟁률이 80. 82에 달했다. B타입은 청약 통장 2439개가 몰려 경쟁률이 59. 49대 1이었다. 59가구로 워낙 적은 일반 분양 물량이었음에도 시장의 반응은 뜨거웠다. ‘DMC 가재울 아이파크’는 지하 3층~지상 최고 27층, 3개 동, 아파트 전용 59~84㎡ 총 283가구 및 오피스텔 전용 24~56㎡ 77실로 조성되는 주상복합 단지다. 서대문구의 최대 뉴타운 사업인 가재울재정비촉진지구 내에 위치해 향후 안정적이고 쾌적한 정주 여건이 조성될 것으로 전망된다. 경의중앙선 가좌역 도보 5분 거리에 있다는 입지적 장점도 작용한 것으로 보인다. 지하철 6호선과 공항철도, 경의중앙선이 지나는 디지털미디어시티역과도 가깝다. 입지도 함께 주변 시세 대비 저렴한 분양가도 청약 수요를 끌어당긴 것으로 보인다. 59㎡ 저층의 경우 7억 후반대에, 가장 로열층(11~15층)의 경우 8억8200만 원에 분양가가 책정돼 있다. 당첨자는 오는 15일 청약홈 홈페이지를 통해 발표된다. 26~28일 양일 간 계약 체결이 이뤄진다. 입주는 2025년 11월 예정이다. .",주택청약,https://n.news.naver.com/mnews/article/021/0002576418?sid=101
"[주간분양] 미뤄진 분양물량 공급되나, 전국서 2979가구 청약","당첨자 발표 6곳, 정당계약 4곳화성 동탄신도시서 모델하우스 오픈e편한세상 동탄 파크아너스 조감도ⓒDL이앤[데일리안 = 임정희 기자] 이달 들어 상반기에 미뤄졌던 분양 일정이 속속들이 재개되는 분위기다. 9일 리얼투데이에 따르면 6월 둘째 주에는 전국 7곳에서 총 2979가구(오피스텔 포함, 행복주택 제외)가 청약 접수를 받는다. 서울과 경기 등 수도권을 비롯해 광주와 충남, 강원 등에서 청약에 나선다. 모델하우스는 동탄신도시 1곳에서 오픈할 예정이며 당첨자 발표는 6곳, 정당 계약은 4곳에서 진행된다. 6월 둘째 주에는 전국 7곳에서 총 2979가구(오피스텔 포함, 행복주택 제외)가 청약 접수를 받는다. ⓒ리얼투데이12일 HDC현대산업개발은 서울 서대문 남가좌동 289-54번지 일원에 건립되는 ‘DMC 가재울 아이파크’ 오피스텔 청약 접수를 받는다. 지하 3층~지상 27층, 3개동 규모로 아파트 전용면적 59~84㎡ 총 283가구 및 오피스텔 전용면적 24~56㎡, 77실과 부대복리시설 등으로 구성된 주상복합 단지다. 이 중 조합원 및 임대물량을 제외한 아파트 전용면적 59㎡ 92가구와 오피스텔 전용면적 24~56㎡, 69실이 일반분양 물량이다. 인근에 경의중앙성 가좌역이 위치해 있다. 13일 현대건설·GS건설은 충남 아산시 배방읍 연화로 90번지 일원에 건립되는 ‘힐스테이트 자이 아산센텀’의 1순위 청약 접수를 받는다. 지하 2층~지상 29층, 8개 동, 전용면적 74~114㎡, 787가구 규모다. 삼성전자 아산디스플레이시티, 삼성SDI 등 산업단지가 인접하며 택지지구 내에 공급되는 분양가 상한제 적용 아파트로 시세 대비 분양가가 저렴하다. 16일 제일건설은 경기 평택시 가재지구 도시개발사업 공동 2블록 일원에 건립되는 ‘지제역 반도체밸리 제일풍경채 2블록’의 1순위 청약 접수에 나선다. 지하 2층~지상 29층, 12개 동, 전용 84~103㎡, 총 1152가구 규모다. 삼성전자 평택캠퍼스가 근거리에 위치해 있다. DL이앤씨는 16일 경기도 화성시 신동 동탄2택지개발지구 A56블록 일원에 건립되는 ‘e편한세상 동탄 파크아너스’의 모델하우스를 오픈한다. 지하 2층~지상 12층, 13개 동, 전용면적 99·115㎡ 총 800가구 규모다. 지난 3월 1회차 물량을 분양했으며 이번 2회차 물량으로 363가구를 분양한다. 공급 물량 전체가 전용면적 85㎡를 초과해 100% 추첨제로 당첨자를 선정한다. .",주택청약,https://n.news.naver.com/mnews/article/119/0002720183?sid=101
‘운정자이 시그니처’ 청약 일정 돌입,"- 5일 특별공급, 7일 1순위 청약 접수 진행… 14일 당첨자 발표- GTX-A 운정역(가칭_예정) 수혜 기대… 단지 앞에는 운정4초, 운정5중 계획 [GS 파주운정-투시도] GS건설이 파주 운정3지구 A19블록에 선보이는 '운정자이 시그니처'가 금일(5일) 특별공급을 시작으로 본격적인 청약일정에 돌입한다. 청약일정으로는 6월 5일 특별공급 접수 이후 6월 7일 1순위 청약 접수를 진행한다. 당첨자 발표는 6월 14일이며, 이후 6월 26일부터 29일까지 4일간 정당계약을 실시한다. 1순위 자격요건은 청약통장 가입기간 1년 이상, 지역·면적별 예치금액 이상을 납입해야 한다. 입주자모집공고일 기준 파주시에 거주하거나, 수도권(경기도, 서울시, 인천시)에 거주하는 만 19세 이상의 무주택자와 1주택 이상 소유자도 청약할 수 있다. 운정자이 시그니처는 지하 2층~지상 28층, 13개 동, 전용면적 74~134㎡, 총 988가구 규모로 조성된다. 다양한 타입을 구성해 소비자의 선택 폭을 넓혔으며, 세대분리형 타입을 비롯해 옥외공간형, 오픈형 발코니, 펜트하우스 타입 등 특화 평면 설계를 도입하는 것이 특징이다. 한 업계관계자는 ""분양가 상승세가 계속되면서, 수도권에서는 전용면적 84㎡ 기준 10억원의 분양가도 등장하고 있는 상황""이라며 ""특히 앞으로도 인건비, 원자재값의 상승세로 분양가 상승 기조는 계속될 것으로 전망되는 만큼, 이번 운정자이 시그니처의 가격 경쟁력은 더욱 커질 것으로 보인다""고 말했다. 운정자이 시그니처는 GTX-A 운정역(가칭_예정)이 단지 인근에 들어설 예정으로, 이에 따른 수혜도 입을 전망이다. GTX-A노선 운정역~서울역 구간은 오는 2024년 하반기에 부분개통을 목표로 공사 중으로, 개통 시 단지에서의 서울접근성은 크게 확대될 전망이다. 단지는 교육환경도 장점으로 바로 앞에는 최근 교육부의 중앙투자심사를 통과한 운정4초, 운정5중이 자리해 도보로 통학이 가능하다. 운정자이 시그니처는 남향 위주의 단지 배치로 채광과 통풍, 개방감을 높였으며, 알파룸(일부 세대), 팬트리(일부 세대) 등을 적용해 수납공간과 공간 활용성을 확대했다. 또한 단지 내에는 자이만의 고품격 스카이 라운지인 'CLUB CLOUD와 피트니스클럽, 골프연습장, 실내체육공간, GX룸 등이 구성되는 특화 커뮤니티 '클럽자이안'이 마련돼 입주민의 주거생활 편의성을 높였다. 이 밖에 지하공간에는 세대별 창고(세대 당 1개 소)를 제공하고, 세대 당 약 1. 5대의 주차 대수를 확보해 여유 있고 편안한 입주민 주차 환경을 조성한다. 운정자이 시그니처의 견본주택은 파주시 와동동 일원에 위치하며, 입주는 2026년 3월 예정이다. .",주택청약,https://n.news.naver.com/mnews/article/014/0005022595?sid=101
"'DMC 가재울 아이파크', 1순위 청약 경쟁률 89.85대 1","최고 경쟁률 59㎡A 타입 116. 36대 1…11가구 모집에 1280명 몰려HDC현대산업개발의 'DMC 가재울 아이파크' 아파트가 평균 89. 85대 1의 높은 경쟁률을 기록하며, 전 주택형이 1순위 청약 마감에 성공한 것으로 나타났다. 한국부동산원 청약홈에 따르면, 이달 8일 진행된 'DMC 가재울 아이파크' 1순위 청약 접수 결과, 특별공급을 제외한 52가구 모집에 총 4672건이 접수돼, 평균 89. 85대 1의 경쟁률을 기록했다. 최고 경쟁률은 59㎡A 타입의 116. 36대 1이었다. 11가구 (특별공급 제외) 모집에 1280명이 청약통장을 사용했다. 59㎡B 타입 역시 평균 82. 73대 1의 높은 경쟁률을 기록했다. 이같은 결과의 원인으로 입지여건이 우선 꼽힌다. 단지가 들어서는 가재울재정비촉진지구는 서대문구 최대 규모의 뉴타운 사업으로, 서울을 대표하는 주거타운 중 하나로 자리매김하고 있다. 입주 즉시 양질의 인프라를 누릴 수 있다는 점이 청약 흥행에 긍정적인 영향을 미친 것으로 풀이된다. 우수한 실거주여건도 주효했다는 평가다. 단지는 경의중앙선 가좌역이 도보 5분 거리에 있고, 지하철 6호선 및 경의중앙선·공항철도가 지나는 디지털미디어시티역도 가깝다. 아울러 가재울초·중·고 등 각급 학교와 다수의 유명 대학이 인근에 있고, 이마트·홈플러스 등 대형마트도 쉽게 이용할 수 있다. 서울 서대문구 남가좌동 289-54번지 일원에 들어서는 'DMC 가재울 아이파크' 는, 지하 3층 ~ 지상 최고 27층 3개동 아파트 전용 59 ~ 84㎡ 총 283가구 및 오피스텔 전용 24 ~ 56㎡ 77실·부대복리시설 등으로 조성되는 주상복합 단지다. 아파트 당첨자 발표는 6월 15일(목) 이며, 정당계약은 같은달 26일(월) ~ 28일(수) 까지 3일 간 진행한다. 입주는 2025년 11월 예정이다. .",주택청약,https://n.news.naver.com/mnews/article/215/0001106501?sid=101
"[주간분양] 미뤄진 분양물량 공급되나, 전국서 2979가구 청약","당첨자 발표 6곳, 정당계약 4곳화성 동탄신도시서 모델하우스 오픈e편한세상 동탄 파크아너스 조감도ⓒDL이앤[데일리안 = 임정희 기자] 이달 들어 상반기에 미뤄졌던 분양 일정이 속속들이 재개되는 분위기다. 9일 리얼투데이에 따르면 6월 둘째 주에는 전국 7곳에서 총 2979가구(오피스텔 포함, 행복주택 제외)가 청약 접수를 받는다. 서울과 경기 등 수도권을 비롯해 광주와 충남, 강원 등에서 청약에 나선다. 모델하우스는 동탄신도시 1곳에서 오픈할 예정이며 당첨자 발표는 6곳, 정당 계약은 4곳에서 진행된다. 6월 둘째 주에는 전국 7곳에서 총 2979가구(오피스텔 포함, 행복주택 제외)가 청약 접수를 받는다. ⓒ리얼투데이12일 HDC현대산업개발은 서울 서대문 남가좌동 289-54번지 일원에 건립되는 ‘DMC 가재울 아이파크’ 오피스텔 청약 접수를 받는다. 지하 3층~지상 27층, 3개동 규모로 아파트 전용면적 59~84㎡ 총 283가구 및 오피스텔 전용면적 24~56㎡, 77실과 부대복리시설 등으로 구성된 주상복합 단지다. 이 중 조합원 및 임대물량을 제외한 아파트 전용면적 59㎡ 92가구와 오피스텔 전용면적 24~56㎡, 69실이 일반분양 물량이다. 인근에 경의중앙성 가좌역이 위치해 있다. 13일 현대건설·GS건설은 충남 아산시 배방읍 연화로 90번지 일원에 건립되는 ‘힐스테이트 자이 아산센텀’의 1순위 청약 접수를 받는다. 지하 2층~지상 29층, 8개 동, 전용면적 74~114㎡, 787가구 규모다. 삼성전자 아산디스플레이시티, 삼성SDI 등 산업단지가 인접하며 택지지구 내에 공급되는 분양가 상한제 적용 아파트로 시세 대비 분양가가 저렴하다. 16일 제일건설은 경기 평택시 가재지구 도시개발사업 공동 2블록 일원에 건립되는 ‘지제역 반도체밸리 제일풍경채 2블록’의 1순위 청약 접수에 나선다. 지하 2층~지상 29층, 12개 동, 전용 84~103㎡, 총 1152가구 규모다. 삼성전자 평택캠퍼스가 근거리에 위치해 있다. DL이앤씨는 16일 경기도 화성시 신동 동탄2택지개발지구 A56블록 일원에 건립되는 ‘e편한세상 동탄 파크아너스’의 모델하우스를 오픈한다. 지하 2층~지상 12층, 13개 동, 전용면적 99·115㎡ 총 800가구 규모다. 지난 3월 1회차 물량을 분양했으며 이번 2회차 물량으로 363가구를 분양한다. 공급 물량 전체가 전용면적 85㎡를 초과해 100% 추첨제로 당첨자를 선정한다. .",주택청약,https://n.news.naver.com/mnews/article/119/0002720183?sid=101
‘운정자이 시그니처’ 청약 일정 돌입,"- 5일 특별공급, 7일 1순위 청약 접수 진행… 14일 당첨자 발표- GTX-A 운정역(가칭_예정) 수혜 기대… 단지 앞에는 운정4초, 운정5중 계획 [GS 파주운정-투시도] GS건설이 파주 운정3지구 A19블록에 선보이는 '운정자이 시그니처'가 금일(5일) 특별공급을 시작으로 본격적인 청약일정에 돌입한다. 청약일정으로는 6월 5일 특별공급 접수 이후 6월 7일 1순위 청약 접수를 진행한다. 당첨자 발표는 6월 14일이며, 이후 6월 26일부터 29일까지 4일간 정당계약을 실시한다. 1순위 자격요건은 청약통장 가입기간 1년 이상, 지역·면적별 예치금액 이상을 납입해야 한다. 입주자모집공고일 기준 파주시에 거주하거나, 수도권(경기도, 서울시, 인천시)에 거주하는 만 19세 이상의 무주택자와 1주택 이상 소유자도 청약할 수 있다. 운정자이 시그니처는 지하 2층~지상 28층, 13개 동, 전용면적 74~134㎡, 총 988가구 규모로 조성된다. 다양한 타입을 구성해 소비자의 선택 폭을 넓혔으며, 세대분리형 타입을 비롯해 옥외공간형, 오픈형 발코니, 펜트하우스 타입 등 특화 평면 설계를 도입하는 것이 특징이다. 한 업계관계자는 ""분양가 상승세가 계속되면서, 수도권에서는 전용면적 84㎡ 기준 10억원의 분양가도 등장하고 있는 상황""이라며 ""특히 앞으로도 인건비, 원자재값의 상승세로 분양가 상승 기조는 계속될 것으로 전망되는 만큼, 이번 운정자이 시그니처의 가격 경쟁력은 더욱 커질 것으로 보인다""고 말했다. 운정자이 시그니처는 GTX-A 운정역(가칭_예정)이 단지 인근에 들어설 예정으로, 이에 따른 수혜도 입을 전망이다. GTX-A노선 운정역~서울역 구간은 오는 2024년 하반기에 부분개통을 목표로 공사 중으로, 개통 시 단지에서의 서울접근성은 크게 확대될 전망이다. 단지는 교육환경도 장점으로 바로 앞에는 최근 교육부의 중앙투자심사를 통과한 운정4초, 운정5중이 자리해 도보로 통학이 가능하다. 운정자이 시그니처는 남향 위주의 단지 배치로 채광과 통풍, 개방감을 높였으며, 알파룸(일부 세대), 팬트리(일부 세대) 등을 적용해 수납공간과 공간 활용성을 확대했다. 또한 단지 내에는 자이만의 고품격 스카이 라운지인 'CLUB CLOUD와 피트니스클럽, 골프연습장, 실내체육공간, GX룸 등이 구성되는 특화 커뮤니티 '클럽자이안'이 마련돼 입주민의 주거생활 편의성을 높였다. 이 밖에 지하공간에는 세대별 창고(세대 당 1개 소)를 제공하고, 세대 당 약 1. 5대의 주차 대수를 확보해 여유 있고 편안한 입주민 주차 환경을 조성한다. 운정자이 시그니처의 견본주택은 파주시 와동동 일원에 위치하며, 입주는 2026년 3월 예정이다. .",주택청약,https://n.news.naver.com/mnews/article/014/0005022595?sid=101
"'DMC 가재울 아이파크', 1순위 청약 경쟁률 89.85대 1","최고 경쟁률 59㎡A 타입 116. 36대 1…11가구 모집에 1280명 몰려HDC현대산업개발의 'DMC 가재울 아이파크' 아파트가 평균 89. 85대 1의 높은 경쟁률을 기록하며, 전 주택형이 1순위 청약 마감에 성공한 것으로 나타났다. 한국부동산원 청약홈에 따르면, 이달 8일 진행된 'DMC 가재울 아이파크' 1순위 청약 접수 결과, 특별공급을 제외한 52가구 모집에 총 4672건이 접수돼, 평균 89. 85대 1의 경쟁률을 기록했다. 최고 경쟁률은 59㎡A 타입의 116. 36대 1이었다. 11가구 (특별공급 제외) 모집에 1280명이 청약통장을 사용했다. 59㎡B 타입 역시 평균 82. 73대 1의 높은 경쟁률을 기록했다. 이같은 결과의 원인으로 입지여건이 우선 꼽힌다. 단지가 들어서는 가재울재정비촉진지구는 서대문구 최대 규모의 뉴타운 사업으로, 서울을 대표하는 주거타운 중 하나로 자리매김하고 있다. 입주 즉시 양질의 인프라를 누릴 수 있다는 점이 청약 흥행에 긍정적인 영향을 미친 것으로 풀이된다. 우수한 실거주여건도 주효했다는 평가다. 단지는 경의중앙선 가좌역이 도보 5분 거리에 있고, 지하철 6호선 및 경의중앙선·공항철도가 지나는 디지털미디어시티역도 가깝다. 아울러 가재울초·중·고 등 각급 학교와 다수의 유명 대학이 인근에 있고, 이마트·홈플러스 등 대형마트도 쉽게 이용할 수 있다. 서울 서대문구 남가좌동 289-54번지 일원에 들어서는 'DMC 가재울 아이파크' 는, 지하 3층 ~ 지상 최고 27층 3개동 아파트 전용 59 ~ 84㎡ 총 283가구 및 오피스텔 전용 24 ~ 56㎡ 77실·부대복리시설 등으로 조성되는 주상복합 단지다. 아파트 당첨자 발표는 6월 15일(목) 이며, 정당계약은 같은달 26일(월) ~ 28일(수) 까지 3일 간 진행한다. 입주는 2025년 11월 예정이다. .",주택청약,https://n.news.naver.com/mnews/article/215/0001106501?sid=101
울산 청약통장 7개월 새 만 7천여 개 해지,[KBS 울산]고분양가로 인해 신규 아파트 청약에 대한 인기가 시들해지면서 최근 7개월새 울산에서 청약통장 1만 7천여 개가 사라졌습니다. 한국부동산원에 따르면 4월 말 기준 울산지역 주택청약종합저축 가입자수는 51만 4천 900여 명으로 7개월 연속 줄었습니다. 또 가입자가 정점을 찍었던 지난해 9월 말 53만 천여 명에 비해 7개월 사이 가입자가 만 7천여명 감소했습니다. .,주택청약,https://n.news.naver.com/mnews/article/056/0011503185?sid=101
